Mixture	B cells naive	B cells memory	Plasma cells	T cells CD8	T cells CD4 naive	T cells CD4 memory resting	T cells CD4 memory activated	T cells follicular helper	T cells regulatory (Tregs)	T cells gamma delta	NK cells resting	NK cells activated	Monocytes	Macrophages M0	Macrophages M1	Macrophages M2	Dendritic cells resting	Dendritic cells activated	Mast cells resting	Mast cells activated	Eosinophils	Neutrophils	P-value	Correlation	RMSE
MB.0494	0	0.00160360391457325	0.0606478446555018	0.0666136679342483	0	0.0846374024193534	0.050954861321229	0.0110822252697222	0	0.0258185990593461	0	0.0114866278133369	0.0434975414561163	0.229773919968504	0.145761152797651	0.246265248266975	0	0	0.0218573051234431	0	0	0	0.0679999999999999	0.145252700269462	1.04634419156039
MB.0306	0.0429588005466371	0	0.0345427332631576	0.0570378356700444	0	0.0869358479011115	0.021634248503383	0.11035671458591	0.00972182351570139	0.100955753717026	0	0.0572213309907871	0.0280837159134836	0.0426255841505304	0.150310309549164	0.095415188231829	0	0	0.162200113461234	0	0	0	0.098	0.11293518019813	1.04857644115674
MB.0463	0	0.0298435564222808	0.0187976735494889	0.0368801261313215	0	0.0989772499213135	0	0.0539441473103069	0.0303192493589298	0	0	0.0270432681810805	0	0.0945555949084616	0.0421474650105678	0.341295908340163	0	0	0.210883825193483	0	0	0.0153119356726029	0.212	0.0636197106750159	1.06453251485182
MB.0198	0.0544803550531579	0	0.012591661866481	0.0108130050803464	0	0.183420062511576	0	0.0761470209816921	0	0.0063874140750267	0	0.0597418190579916	0.0147552076871733	0	0.0919375480713672	0.290965045385927	0.00188006413015852	0	0.0707734294346563	0.126107366664445	0	0	0.308	0.0452576849645073	1.07787745783911
MB.0203	0.0370131343681636	0	0.0188192905786004	0.098519340519428	0	0.153679952286734	0.000101325077069282	0.0278651101809612	0.00678925779816837	0.00384837829765042	0	0.0866416017434991	0.0476123818307629	0	0.132852362707974	0.246030136645356	0.0213858466890622	0	0.116318794332777	0	0	0.00252308694379324	0.188	0.0743482726259628	1.06115527876339
MB.0607	0.0182702761182652	0.0487535498242881	0.0276134442800546	0.251166217159481	0.0182718701064852	0.0796936661507671	0	0.0160075483208484	0	0.0721138832421166	0	0.0205589261796457	0.0712718336646814	0.00274149417233406	0.163472889289213	0.0987609095102755	0.00392494019403639	0	0.107378551787507	0	0	0	0.074	0.13580435199073	1.04761185130046
MB.0631	0	0.0276929918766658	0.00822299029494252	0.102543270445471	0	0.162783324052178	0	0.0287120498432821	0	0.0456612001251541	0	0.0984514824481981	0.0389688171561815	0	0.117361991000892	0.149307989846288	0.00843568433452444	0	0.178360432017283	0.0334977765589397	0	0	0.192	0.0712727902581301	1.07316354216672
MB.0363	0.0399233042113244	0.0105854719444418	0	0.104323034695381	0	0.197613872973478	0.0145448917847252	0.10253860538618	0.0124092524427702	0.123667723913898	0	0.0474512551806138	0.0123328409106031	0.100825983661592	0.116837163454095	0.0803849818393687	0	0	0.0365616176015272	0	0	0	0.052	0.166531125133637	1.03664423820435
MB.0427	0.0424340157515689	0.00633346572402018	0	0.101328729589406	0.0526691297450872	0.174220700632512	0.017277674695379	0.0799023991882217	0.0416191791671052	0.0742902766622029	0	0.0615511131320223	0.00378117089604488	0.0783933936655616	0.133705757751983	0.0654659796691652	0	0	0.0504181086165213	0.0166089051131985	0	0	0.048	0.172311354228875	1.03446373517735
MB.0519	0.0739070584346079	0.0560132087244661	0	0.0527360734210521	0.173015460286712	0.209386076585554	0.0947396648417185	0	0.0012423250313262	0.00177546408850908	0.0350093503515613	0	0.0821740604050429	0.0615098468060862	0.112288156463996	0.00549978419509355	0	0	0.0407034703642736	0	0	0	0.036	0.187114209877217	1.01677382410839
MB.0371	0.00963759144717166	0.0159297706240071	0	0.00495414368519578	0	0.101252076467852	0	0.0745437645295382	0	0.0824682273709022	0	0	0	0.246291658030987	0.0758101780928834	0.246780656511307	0	0	0.0426801689053153	0.0996517643348412	0	0	0.148	0.0908229027575904	1.07310925979572
MB.0380	0	0.0312877807643852	0.111431454586965	0.0901328588324258	0	0	0.0456919485248322	0.0509779203039203	0.0365512573362861	0.0569510379427778	0	0.0305748447489517	0	0.212133607816116	0.157980888719885	0.112504059483912	0.0126155029078532	0	0.0511668380316899	0	0	0	0.07	0.144423018128342	1.0372186276901
MB.0221	0	0.046445713157677	0.198291764159843	0.0395876456411924	0	0.13663731691525	0.00423897357712095	0.0740328568372403	0.00598942103447374	0.101647348464059	0	0.0630409344436379	0.02208402747429	0.0270422245060734	0.121375653683751	0.114275013837066	0.009325104470046	0	0.0359860017982798	0	0	0	0.132	0.0968906486656305	1.05757680915079
MB.0348	0	0.0193965398385281	0.00568797091438134	0	0	0.0635313152187021	0	0.0464813785538459	0.0167447997833266	0	0.0294445160352915	0	0.0100977739971356	0.185044645528234	0.0386846365591641	0.501819190284206	0	0	0	0.0830672332871852	0	0	0.386	0.029056020435868	1.12808997477396
MB.0261	0.0342487320946034	0	0.00341056391861799	0.0345816834530907	0	0.156853327791042	0	0.0819680332966064	0	0.01725880812432	0	0.0120590190797644	0.0244832695581945	0	0.0604493622863131	0.317635982811458	0	0	0.218030698049447	0.0351757994779821	0	0.00384472005856026	0.254	0.0545297376144325	1.06793131082927
MB.0576	0	0.0283259352345389	0	0.00167021653495438	0	0.30340189163082	0	0.00287869951612685	0	0.0268803079448479	0	0.0294627148154554	0.0157098020139942	0.0139549589871282	0.0576726754186553	0.299161083086111	0	0	0.220881714817369	0	0	0	0.13	0.0973849771717203	1.04900758099493
MB.0385	0	0.0315783032170555	0.0343474558901159	0.093996836777068	0	0.0671224472032002	0	0.0555917776972515	0.0193183806885168	0.0838042891295111	0	0.063514063309798	0	0.0722700300888028	0.0749222262522452	0.298649388402437	0	0	0.104884801343998	0	0	0	0.172	0.0810064700057595	1.05671833244291
MB.0659	0	0.0190504288676987	0	0.132313793773905	0.0184354673787489	0	0	0.0305241685360807	0.113906033637386	0	0	0.0506141843834849	0.0426600875658124	0.353466029609578	0	0.205302248619913	0	0	0	0.0337275576273935	0	0	0.262	0.0524529771425486	1.10411812238636
MB.0270	0.00137895056255921	0.00332071016706674	0.000756950786354509	0.0780030760862154	0	0.165644414015877	0	0.0762292769124804	0.00616977551818933	0.0566244591809204	0	0.0516358940793307	0.024031572791265	0	0.138209652353984	0.17786707209452	0.0530974966305508	0	0.167030698820687	0	0	0	0.172	0.0810842656930901	1.06032914252143
MB.0379	0.0282024267177127	0	0.0148865080820801	0.113769085946763	0	0.236852545945969	0	0.0185515230270283	0	0.0258521749344579	0	0.0338054113106652	0.0134955900907901	0.0850730297596052	0.0734013550752883	0.198179291069081	0.00418831339274932	0	0.15374274464781	0	0	0	0.138	0.094150681094033	1.0483173287063
MB.0432	0.00947734308961325	0.0171000808532491	0	0.0230345560908819	0	0.0726699576484434	0	0.023257591553684	0.00314720706224571	0.0427055622520612	0	0.009444888709649	0.019324505405658	0.505825779720906	0.0236572709199217	0.184217332165684	0	0	0.0661379245280027	0	0	0	0	0.753450303478825	0.674448862244551
MB.0527	0	0.124837690549254	0.0222019327082419	0.0649117056432653	0	0.118573100199135	0	0.123256318436677	0	0.0427397626982798	0	0.0853334526191685	0.017046220188077	0.0620996482105437	0.0879807006927056	0.145871543894897	0	0	0.00390099380169772	0.101246930358057	0	0	0.19	0.0722394772447183	1.0650483266627
MB.0624	0.00384951386330482	0.00120058211958929	0.0563356322936848	0.105285575018477	0	0.0840401313279852	0	0.0610166699883777	0	0.045938071342034	0	0.118138313395255	0.0477308769919421	0	0.0311053558869082	0.139904463235694	0.0125650019303937	0.0015264519126345	0	0.291363360693719	0	0	0.13	0.0983628928826329	1.09658491064789
MB.0273	0	0.0674212956691158	0	0.00108075166220653	0	0.305294946245353	0	0.00790430785204822	0	0.0523711417097314	0.0567212468789706	0	0.0857858263485495	0	0.0267561372957201	0.36177963484679	0.00108836617893359	0	0.00148825781331017	0.0249720596975776	0.00733602780169297	0	0.454	0.0172149119662679	1.08540357018501
MB.0050	0	0.0259261597444234	0.0444746647013641	0.0931351581411483	0	0.178568158602093	0	0.155749969969911	0	0.109980929336066	0	0.00970034463930374	0.0303880094840697	0	0.0545628288110295	0.218547918731743	0.0174369957222658	0	0.0313025991939414	0.0302262629226414	0	0	0.26	0.0528732493556057	1.06924286271734
MB.0460	0	0.0382866423741639	0	0.126378256499192	0.0206592746579855	0.145510572414999	0	0.0181347933864451	0.0254127207892224	0	0	0.0548108855245155	0.062794631499846	0.0596028129196212	0.101758317005049	0.15525902985189	0	0.00418905029410519	0.187203012782965	0	0	0	0.0659999999999999	0.148518267000457	1.02613243875906
MB.0654	0.0246480978981545	0	0.018139291630425	0.0650829357233691	0	0.152664487699414	0	0.0550791226123333	0.021031310794651	0	0	0.0442577893797588	0.0211788715818532	0.0516826921341627	0.113712961840672	0.200479989655773	0.025087956782404	0	0.206954492267029	0	0	0	0.256	0.0541454071051972	1.06297920626651
MB.0454	0	0.012322121688388	0.00910926381822268	0	0	0.160450407239086	0	0.0760613555805593	0.0023673935336667	0	0	0.0539119634843575	0.0174734624462818	0	0.0290948102134828	0.41978217672928	0	0	0	0.219427045266675	0	0	0.478	0.0138314437697531	1.11530426382752
MB.0392	0.0173928254370215	0	0	0.0882649823750891	0	0.19517916194123	0.000736849883849254	0.0576112553484566	0	0.0153964669522408	0	0.044310062133777	0.157093959164513	0.00328546999428546	0.115888224247717	0.161630267378035	0.0182851045650898	0	0.124925370578696	0	0	0	0.122	0.0998124928732433	1.04626299721878
MB.0336	0.0237784349942855	0	0.00734097439330404	0.0692336237631935	0	0.0810421549483324	0	0.0489604540747622	0.0135035236920447	0.0274054100238423	0	0.0879870624347892	0.0287713235722077	0.124383758751775	0.074292896713959	0.304161544004191	0	0	0.0496245740570043	0.0575048964222641	0	0.00200936815404495	0.32	0.0410604889156565	1.08462479546996
MB.0467	0.0173524161615096	0	0.12351980741499	0.0374983016724128	0	0.156117653882329	0	0.0265623456662213	0.0135394445019736	0	0.0322933713276241	0	0.0176997935659844	0.240897026645357	0.0721154703071521	0.19147654603861	0	0	0.00773828787276815	0.0575576761804876	0	0.00563185876258093	0.198	0.0680406205300611	1.06861143116224
MB.0349	0.0290088566607986	0	0.0108963122552223	0.052567772256438	0	0.14822980650612	0	0.0483054485415917	0	0.0472854405072306	0	0.0607201467429962	0	0.0234386898307332	0.16229398926198	0.289860527954025	0	0	0.094156536490453	0.0332364729924109	0	0	0.192	0.0714661542120221	1.0736670814664
MB.0378	6.79092886351671e-05	0	0.0379721056518587	0.0236470994840632	0	0.0474454841228519	0.124939419282534	0.0726335529387654	0	0	0.00557674793161378	0.0357104728076078	0.000851398350030853	0.228979436738331	0.116920273015589	0.257335116403783	0	0	0	0.0460721587388789	0	0.00184882524545788	0.086	0.11986933331169	1.05653375561758
MB.0176	0.0440917622156442	0	0.0658586087473297	0.105305288302284	0	0.262737623395165	0	0.0407179923579111	0	0	0	0.0202630206655205	0.0322224979593362	0	0.0584909828042336	0.194302781898699	0.0224900566775725	0	0.0739431959173993	0.0768609284265317	0	0.00271526063237431	0.366	0.0329323854822537	1.06858709403374
MB.0429	0	0.0141839833463606	0	0.10497118945632	0	0.0992032626476189	0	0.0582407374613673	0	0.0166020729906126	0	0.0359062747122846	0.112331509590779	0	0.0657960263579145	0.296763869134707	0.012098126287512	0	0.0642163062510405	0.112700272550912	0	0.0069863692125717	0.258	0.0537077659002631	1.07168325136062
MB.0397	0.00233061994684676	0	0.042560066502722	0	0	0.250391921492649	0	0.0150144846622806	0	0.0160548452058923	0	0.0254608157845449	0.298720994398873	0.0384183334479173	0.0123512356451087	0	0.00663070421046932	0.0212518329903522	0.166295816537628	0.0135416464352726	0	0.0909766827394423	0.476	0.0139201805661522	1.09174828379975
MB.0571	0.0329766876212315	0	0.00201861658894028	0.05202405943717	0	0.124481015195452	0	0.051414339888274	0.00194244159045389	0.00307718382707244	0	0.0399850373456587	0	0.128550688001521	0.140473783998377	0.158121734167523	0.0450368819080695	0	0.219897530430257	0	0	0	0.0600000000000001	0.154101623557498	1.02956307026918
MB.0426	0.023126429455306	0	0.0375116437635351	0.0693975962606391	0	0.242275141617758	0	0.0312787663088086	0.00785546842323921	0	0.0296317635166329	0.00117197891200977	0.0466743118155764	0.0381024165498624	0.0352421839580769	0.278629712835079	0.00857882081407878	0	0.150523765769398	0	0	0	0.346	0.0357500045900447	1.0642657912743
MB.0135	0	0.0294171957808928	0.0184449810598171	0.124484069529531	0	0.0833788040871403	0	0.0612851612709694	0	0.0418972886886307	0	0.0450368565252166	0	0.118733737463674	0.032478742441395	0.255317457867355	0	0	0.185125337723057	0	0	0.0044003675623218	0.094	0.115358690001551	1.04075449003381
MB.0112	0.0425366019523014	0	0.0237233052343799	0.0582069338576646	0	0.249890388436004	0	0.0491517479762769	0	0.0747636558008164	0	0.0484555649954012	0.0102130222333498	0	0.106770589775057	0.170302295381584	0.00299196961679847	0	0.162993924740366	0	0	0	0.278	0.049910461607137	1.07142938496947
MB.0352	0.0130946122804833	0	0.00935655248348114	0.0894916677994611	0	0.152291352615114	0.043598091141375	0.0460507663534709	0	0.104728638323674	0	0.0853985752622933	0.0102754347397885	0.16565905001336	0.0810825279656222	0.142172931173286	0	0	0.0376400102178763	0.0191597896307136	0	0	0.074	0.13501127283117	1.04720673557046
MB.0644	0.00329508341518795	0.0514594496084726	0.00789705557011929	0.189956774753451	0	0.108402935549682	0.00914763447983682	0.0652164230989962	0	0	0	0.081870879172926	0.0413156052587382	0.0269546394397898	0.0894029738199213	0.202994066201309	0.0410297580627228	0	0.0313609608110922	0.0496957607577544	0	0	0.098	0.112808072710431	1.04642936923274
MB.0601	0.0373426628986715	0	0	0.0121528982622409	0	0	0	0.0635348130198333	0.0174530585985186	0.00220016316084868	0.00244707156814452	0.00584960740826431	0	0.358363820499004	0.0230376959528796	0.374049174248075	0	0.0200378614333908	0.0308408776780156	0.0326153090938642	0	0.0200749861782484	0.084	0.123688661421724	1.09664173872073
MB.0568	0	0.020688024604478	0.0142898266340785	0.0155761793372781	0	0.162118584346793	0	0.0548250433991768	0	0.109234144321025	0	0.0580265697170449	0.0210317618189939	0	0.111906711609118	0.176430210993787	0	0	0.230928787249802	0.0249441559684245	0	0	0.088	0.11852815589319	1.0489389602962
MB.0328	0.0163874454255493	0.0125228362599499	0	0.0158004917339189	0	0.167399140133499	0	0.0540932379881377	0.037096707975383	0.0958096146000597	0	0.0249641587880386	0.0288718400358331	0.154031073243209	0.154809804256482	0.136760663326237	0.0163487595242045	0	0.0458325363476886	0.0392716903618096	0	0	0.146	0.0915070838957497	1.06241735649209
MB.0325	0.000275270439676221	0	0.122497020363523	0.0525104904661402	0	0	0.00759772604131383	0.0516672061681553	0.00121857120319403	0.0253362340150955	0	0.079607419132311	0.0108186839104665	0.275416605383922	0.103387338867158	0.221295116445808	0	0	0	0.0483723175632358	0	0	0.07	0.144493707449261	1.05320494469529
MB.0358	0.0246145853451454	0	0.0026582918519546	0.0799147583196591	0	0.11632880729666	0.0125290103504927	0.0435478233713043	0	0.0898201933059592	0	0.0643690863887137	0	0.166415725581421	0.167541880221518	0.146929410071926	0	0	0.0823756584013625	0.00295476949388489	0	0	0.072	0.138109996372491	1.04994670522512
MB.0413	0.0100162196941907	0.0099790528418972	0	0.0150780998866356	0	0.128780946703968	0	0.0678640274954972	0.0342441615675514	0.0776802841193828	0	0.0412221452734102	0	0.141329707401239	0.162386299155674	0.127580423243718	0	0	0.183838632616837	0	0	0	0.106	0.110580599066176	1.05362034941651
MB.0158	0	0.0113130163568976	0.0443899106966218	0.0916268662061398	0	0.113069322551658	0	0.0511608418273424	0.0224215103658989	0.0294824756472852	0	0.0258905672099295	0.0400790266351026	0.211085438762986	0.0885371665700451	0.187396627369253	0.00403975335270574	0.0212702873524045	0.0582371890957297	0	0	0	0.092	0.115502968834986	1.0441162402812
MB.0636	0.0316402828109234	0	0.00467359132762046	0.0495394278070515	0	0.0866324986533542	0	0.0555693008478687	0	0.0276307848403287	0	0.0433698831864459	0.0304837981320237	0.222906752661283	0.0398705994402941	0.190680513156917	0.00701327916920563	0	0.0908810243009139	0.11910826366577	0	0	0.198	0.0681389339354689	1.07873039978615
MB.0145	0.0432398973041613	0	0.0297703796459877	0	0	0.37459173103031	0	0.0323606407557442	0	0.0398733368134879	0.0172842706875193	0	0	0	0.0565540953193552	0.198550258752774	0	0	0.189222937379734	0.0185524523109261	0	0	0.39	0.028072130047348	1.0759487795644
MB.0195	0.00722277747857819	0.0343966637307284	0.0164359915203763	0.0630557438102578	0	0.171415093899251	0.0226708286364833	0.0986393466022101	0	0	0	0.0310346931239474	0.00693408147590804	0.155174628993819	0.114257841937128	0.242596422092412	0	0	0.0280619490265323	0.00489738015222667	0	0.0032065575201413	0.404	0.0253832277374637	1.08424805225708
MB.0422	0.0890380247846696	0	0.00437927928570386	0.0824996713551009	0	0.0325806665731612	0	0.0800687395421671	0	0.0466025212404807	0	0.0722078830255353	0.0108968367692699	0.0438806894389538	0.0525223632561136	0.259404870925148	0.000388270481437761	0	0	0.225240779721439	0	0.000289403600819345	0.274	0.0502534828113869	1.09523825637409
MB.0483	0.00443218797475587	0.0368103743857719	0	0.100768068679969	0	0.210350276903559	0	0.0927444759756034	0.0279605251808851	0.0124158990495515	0	0.0656747769007004	0.0534318025351928	0.11432239199777	0.122256708762982	0.113733830562538	0.0178551106195751	0	0.00817351886833965	0.0190700516028069	0	0	0.092	0.116202949570885	1.05068316721172
MB.0317	0.0659840529808275	0	0.0013566639316314	0.0239610181030329	0	0.165437028240848	0	0.0520322786655425	0.000636302907995801	0	0.0198207369992764	0.0175668982992953	0.0546053079796578	0.108452324942746	0.0790191928241305	0.385422523774094	0	0	0	0.025705670350923	0	0	0.298	0.0471694707539202	1.08188819585708
MB.0486	0	0	0.0113905391958789	0.207493010295104	0	0.0420963405483886	0	0.0707391644730787	0	0.0962473968409773	0	0.100606193232484	0.0312501503527529	0	0.047760743154496	0.240077608333156	0	0	0.0739441939255211	0.0755638122786138	0	0.00283084736954854	0.334	0.0384310134032042	1.09872815039402
MB.0139	0.00884637286400622	0	0	0.182850478331912	0	0	0.00641491092897936	0.0803615957340066	0	0.148678257491144	0	0	0.0555091120505467	0.0158928085659124	0.0827693325582821	0.108787355770877	0.0231377689146301	0	0.286752006789704	0	0	0	0.224	0.0592725201068186	1.07804833927461
MB.0257	0.0185342175364752	0.0590348874463051	0.0042533111026766	0	0	0.15447767089152	0	0.111267783045223	0.0585993784731307	0	0.02033253525673	0	0.0503239792245047	0.179026173436829	0.0730754544022291	0.162910043518155	0.00353114600747162	0	0.104633419658749	0	0	0	0.586	0.0018619904256354	1.07921290434236
MB.0345	0.0182541510550579	0	0.0304884707579614	0.0221068993984837	0	0.4028666317255	0	0.0115928067261539	0	0	0.0247716626653007	0	0.0718553413217323	0	0.0242213423722412	0.173813531368563	0.00797781436158921	0	0.177780650412422	0.0342706978349946	0	0	0.204	0.0662794184193171	1.06032878067793
MB.0375	0.00489663099506736	0.00882229074995038	0.0103491183162247	0.167742385968704	0	0.0500087942618566	0.0234890569825475	0.120552483674001	0.0123484687139934	0.0127860666622532	0	0.113022279456704	0.0450949294597566	0.112347734214006	0.109898245551125	0.167290827795259	0.00788182131146798	0.000418364553933673	0.0330505013331499	0	0	0	0.076	0.133405627588705	1.04595437903602
MB.0419	0	0.00524727243019518	0.0118147967477167	0	0	0.149507276940767	0	0.0477130461887555	0	0	0	0.0334470033805773	0	0.00421466184755673	0.0233707231967154	0.313467755982311	0	0.014357776804396	0.297402138071752	0.0887892929696332	0	0.0106682554396233	0.302	0.0468758219115233	1.09837226636423
MB.0480	0.0421535015420045	0	0.00980629871708403	0.0473683259671577	0	0.0963169589839523	0	0.0939032051598477	0	0.0491729250855789	0	0.0344591548945556	0	0.128718741871517	0.0557227944632074	0.242115185391488	0	0	0.184664102351852	0.015598805571754	0	0	0.4	0.025795275209014	1.07660584073996
MB.0311	0.00089993935885772	0.0237268122841973	0	0	0	0.0451302239527985	0	0.0359618287480191	0.0812858763306833	0.0145458714445486	0.0157325836204373	0	0	0.423896293265573	0.00953770829978958	0.117309195732828	0	0.0185253663008222	0.213448300661445	0	0	0	0.088	0.11769405863301	1.07714489308916
